labelset,label,start,end,duration_days,duration_bars,duration_h2_bars,P1_med,P2_med,P3_med,P4_med,P5_med,P6_med,LFP_mean,days_since_halving_start,days_since_halving_mid,days_since_halving_end
regime3,down,2020-09-06 00:00:00,2020-09-07 22:00:00,1,23,23,360.0,180.0,90.0,,,,0.8355441048163171,118.0,118.5,119.0
regime3,range,2020-09-07 22:00:00,2020-10-21 20:00:00,43,527,527,360.0,180.0,120.0,,,,0.8880809594382221,119.0,141.0,163.0
regime3,up,2020-10-21 20:00:00,2020-10-25 08:00:00,3,42,42,360.0,180.0,120.0,,,,0.9503746280206921,163.0,165.0,167.0
regime3,range,2020-10-25 08:00:00,2020-11-05 20:00:00,11,138,138,360.0,180.0,120.0,,,,0.971735590784602,167.0,173.0,178.0
regime3,up,2020-11-05 20:00:00,2020-11-08 04:00:00,2,28,28,360.0,180.0,120.0,,,,0.9627131952704826,178.0,180.0,181.0
regime3,range,2020-11-08 04:00:00,2020-11-17 20:00:00,9,116,116,360.0,180.0,120.0,,,,0.9023619438838777,181.0,186.0,190.0
regime3,up,2020-11-17 20:00:00,2020-11-22 12:00:00,4,56,56,360.0,180.0,90.0,,,,0.9263443408359396,190.0,193.0,195.0
regime3,range,2020-11-22 12:00:00,2020-12-17 00:00:00,24,294,294,360.0,180.0,120.0,,,,0.8842708238041943,195.0,207.0,220.0
regime3,up,2020-12-17 00:00:00,2020-12-22 06:00:00,5,61,61,180.0,120.0,72.0,,,,0.8702146548297154,220.0,222.0,225.0
regime3,range,2020-12-22 06:00:00,2020-12-26 10:00:00,4,50,50,360.0,180.0,120.0,,,,0.9468883154482984,225.0,227.0,229.0
regime3,up,2020-12-26 10:00:00,2021-01-11 06:00:00,15,190,190,360.0,180.0,120.0,,,,0.9609771385825673,229.0,237.0,245.0
regime3,range,2021-01-11 06:00:00,2021-01-21 20:00:00,10,127,127,360.0,180.0,72.0,,,,0.94900066283035,245.0,250.0,255.0
regime3,down,2021-01-21 20:00:00,2021-01-24 04:00:00,2,28,28,360.0,180.0,90.0,,,,0.9331931686699285,255.0,257.0,258.0
regime3,range,2021-01-24 04:00:00,2021-02-06 00:00:00,12,154,154,360.0,120.0,72.0,,,,0.8108682335555578,258.0,264.0,271.0
regime3,up,2021-02-06 00:00:00,2021-02-07 22:00:00,1,23,23,360.0,180.0,60.0,,,,0.8297857254748585,271.0,271.5,272.0
regime3,range,2021-02-07 22:00:00,2021-02-08 12:00:00,1,7,7,360.0,180.0,60.0,,,,0.8444109040813581,272.0,273.0,273.0
regime3,up,2021-02-08 12:00:00,2021-02-16 18:00:00,8,99,99,360.0,180.0,60.0,,,,0.9060172118593703,273.0,277.0,281.0
regime3,range,2021-02-16 18:00:00,2021-02-17 06:00:00,1,6,6,360.0,180.0,60.0,,,,0.9326684246309586,281.0,282.0,282.0
regime3,up,2021-02-17 06:00:00,2021-02-22 18:00:00,5,66,66,360.0,180.0,72.0,,,,0.9328765362133652,282.0,285.0,287.0
regime3,range,2021-02-22 18:00:00,2021-02-26 12:00:00,3,45,45,360.0,180.0,32.72727272727273,,,,0.9280979978332482,287.0,289.0,291.0
regime3,down,2021-02-26 12:00:00,2021-02-26 14:00:00,1,1,1,360.0,180.0,120.0,,,,0.93026603309245,291.0,291.0,291.0
regime3,range,2021-02-26 14:00:00,2021-02-26 20:00:00,1,3,3,360.0,180.0,120.0,,,,0.93026603309245,291.0,291.0,291.0
regime3,down,2021-02-26 20:00:00,2021-02-27 04:00:00,1,4,4,360.0,120.0,180.0,,,,0.9330869868063898,291.0,292.0,292.0
regime3,range,2021-02-27 04:00:00,2021-02-28 04:00:00,1,12,12,360.0,120.0,180.0,,,,0.9364204229546448,292.0,292.0,293.0
regime3,down,2021-02-28 04:00:00,2021-03-01 10:00:00,1,15,15,360.0,120.0,180.0,,,,0.9441218780950223,293.0,293.0,294.0
regime3,range,2021-03-01 10:00:00,2021-03-09 14:00:00,8,98,98,360.0,180.0,120.0,,,,0.929634376125805,294.0,298.0,302.0
regime3,up,2021-03-09 14:00:00,2021-03-12 00:00:00,2,29,29,180.0,360.0,120.0,,,,0.8293376265653981,302.0,303.0,305.0
regime3,range,2021-03-12 00:00:00,2021-03-13 00:00:00,1,12,12,180.0,360.0,120.0,,,,0.7961886656269594,305.0,305.0,306.0
regime3,up,2021-03-13 00:00:00,2021-03-15 10:00:00,2,29,29,360.0,180.0,120.0,,,,0.8265599365469991,306.0,307.0,308.0
regime3,range,2021-03-15 10:00:00,2021-04-22 22:00:00,38,461,461,360.0,180.0,120.0,,,,0.8568431811288867,308.0,327.0,346.0
regime3,down,2021-04-22 22:00:00,2021-04-26 06:00:00,3,39,39,360.0,180.0,120.0,,,,0.9004647236664276,346.0,348.0,350.0
regime3,range,2021-04-26 06:00:00,2021-05-13 12:00:00,17,207,207,360.0,180.0,120.0,,,,0.9173554447644109,350.0,358.0,367.0
regime3,down,2021-05-13 12:00:00,2021-05-15 00:00:00,1,18,18,360.0,180.0,120.0,,,,0.8408859363450336,367.0,368.0,369.0
regime3,range,2021-05-15 00:00:00,2021-05-17 00:00:00,2,24,24,360.0,180.0,120.0,,,,0.7787191682100929,369.0,370.0,371.0
regime3,down,2021-05-17 00:00:00,2021-05-26 00:00:00,9,108,108,360.0,180.0,120.0,,,,0.9290054028319092,371.0,375.0,380.0
regime3,range,2021-05-26 00:00:00,2021-05-29 12:00:00,3,42,42,360.0,180.0,25.714285714285715,,,,0.9568499582736398,380.0,381.0,383.0
regime3,down,2021-05-29 12:00:00,2021-05-30 22:00:00,1,17,17,360.0,180.0,25.714285714285715,,,,0.9517695974437187,383.0,384.0,384.0
regime3,range,2021-05-30 22:00:00,2021-05-31 00:00:00,1,1,1,360.0,180.0,25.714285714285715,,,,0.9493351017409709,384.0,384.5,385.0
regime3,down,2021-05-31 00:00:00,2021-05-31 08:00:00,1,4,4,360.0,180.0,25.714285714285715,,,,0.9477629627362145,385.0,385.0,385.0
regime3,range,2021-05-31 08:00:00,2021-06-08 12:00:00,8,98,98,360.0,180.0,25.714285714285715,,,,0.9342096086041712,385.0,389.0,393.0
regime3,down,2021-06-08 12:00:00,2021-06-09 12:00:00,1,12,12,360.0,120.0,180.0,,,,0.9049571198171706,393.0,394.0,394.0
regime3,range,2021-06-09 12:00:00,2021-07-26 00:00:00,46,558,558,180.0,180.0,120.0,,,,0.7407500928118653,394.0,417.0,441.0
regime3,up,2021-07-26 00:00:00,2021-08-02 04:00:00,7,86,86,360.0,180.0,120.0,,,,0.9137999668049616,441.0,444.0,448.0
regime3,range,2021-08-02 04:00:00,2021-08-07 08:00:00,5,62,62,360.0,180.0,120.0,,,,0.9606994970314849,448.0,450.0,453.0
