timestamp,P_bars,P1_bars,P2_bars,P3_bars,LFP,P1_vol,P2_vol,P3_vol,LFP_vol
2015-12-29,91.0,91.0,45.5,22.75,0.9910043398252778,91.0,45.5,15.166666666666666,0.7806331783220517
2015-12-30,91.0,91.0,45.5,22.75,0.9909717855564835,91.0,45.5,15.166666666666666,0.7779524665063097
2015-12-31,91.0,91.0,45.5,22.75,0.9909481847807452,91.0,45.5,6.999999999999999,0.7756906821729076
2016-01-01,91.0,91.0,45.5,22.75,0.9909154007468203,91.0,45.5,6.999999999999999,0.7734420964702322
2016-01-02,91.0,91.0,45.5,22.75,0.9908451127309926,91.0,45.5,6.999999999999999,0.7720587270753304
2016-01-03,91.0,91.0,45.5,30.333333333333332,0.9907574711040068,91.0,45.5,6.999999999999999,0.7708906859313644
2016-01-04,91.0,91.0,45.5,30.333333333333332,0.9906607664163326,91.0,45.5,6.999999999999999,0.7686020780368208
2016-01-05,91.0,91.0,45.5,30.333333333333332,0.9905389132253126,91.0,45.5,6.999999999999999,0.7681306171745848
2016-01-06,91.0,91.0,45.5,30.333333333333332,0.9903906389397595,91.0,45.5,6.999999999999999,0.7682979083132803
2016-01-07,91.0,91.0,45.5,30.333333333333332,0.9902086749314852,91.0,45.5,6.999999999999999,0.7700037575850364
2016-01-08,91.0,91.0,45.5,30.333333333333332,0.9900011324681633,91.0,45.5,6.999999999999999,0.7732704694679706
2016-01-09,91.0,91.0,45.5,30.333333333333332,0.9897892172679778,91.0,45.5,6.999999999999999,0.7778135292345751
2016-01-10,91.0,91.0,45.5,30.333333333333332,0.9895620552081128,91.0,45.5,6.999999999999999,0.7819945835114163
2016-01-11,91.0,91.0,45.5,30.333333333333332,0.9893013445474835,91.0,45.5,6.999999999999999,0.7863111418010764
2016-01-12,91.0,91.0,45.5,30.333333333333332,0.9890226970966602,91.0,45.5,6.999999999999999,0.7911423197201426
2016-01-13,91.0,91.0,45.5,30.333333333333332,0.988707984967201,91.0,45.5,6.999999999999999,0.7946885599746951
2016-01-14,91.0,91.0,45.5,30.333333333333332,0.9883373017273372,91.0,45.5,6.999999999999999,0.7958637031447415
2016-01-15,91.0,91.0,45.5,30.333333333333332,0.9879347789918834,91.0,45.5,6.999999999999999,0.7998145882027489
2016-01-16,91.0,91.0,45.5,30.333333333333332,0.9874954596737215,91.0,45.5,6.999999999999999,0.8057403208977765
2016-01-17,91.0,91.0,45.5,30.333333333333332,0.9870254962449557,91.0,45.5,6.999999999999999,0.8119649807785038
2016-01-18,91.0,91.0,45.5,30.333333333333332,0.9865456447646703,91.0,45.5,6.999999999999999,0.8177177256845438
2016-01-19,91.0,91.0,45.5,30.333333333333332,0.9860327777173307,91.0,45.5,6.999999999999999,0.8239614656509043
2016-01-20,91.0,91.0,45.5,30.333333333333332,0.9854716479181302,91.0,45.5,6.999999999999999,0.8298675901922709
2016-01-21,91.0,91.0,45.5,30.333333333333332,0.9848821498119353,91.0,45.5,6.999999999999999,0.8359372630498695
2016-01-22,91.0,91.0,45.5,30.333333333333332,0.9842825877703316,91.0,45.5,6.999999999999999,0.8412345814405736
2016-01-23,91.0,91.0,45.5,30.333333333333332,0.9836741849005246,91.0,45.5,6.999999999999999,0.84670928845341
2016-01-24,91.0,91.0,45.5,30.333333333333332,0.9830638426644515,91.0,45.5,6.999999999999999,0.8506628151070359
2016-01-25,91.0,91.0,45.5,30.333333333333332,0.9824720009261363,91.0,45.5,6.999999999999999,0.8541218939539805
2016-01-26,91.0,91.0,45.5,30.333333333333332,0.9818834178656515,45.5,91.0,6.999999999999999,0.858117323535916
2016-01-27,91.0,91.0,45.5,30.333333333333332,0.9812753829526905,45.5,91.0,6.999999999999999,0.8618865595772903
2016-01-28,91.0,91.0,45.5,30.333333333333332,0.980632300622603,45.5,91.0,6.999999999999999,0.8648711241623376
2016-01-29,91.0,91.0,45.5,30.333333333333332,0.979957181362268,45.5,91.0,6.999999999999999,0.8673108843444541
2016-01-30,91.0,91.0,45.5,30.333333333333332,0.9792761493277543,45.5,91.0,6.999999999999999,0.8699853590314875
