month,symbol,timeframe,regime3_up_h2_bars,regime3_up_days,regime3_down_h2_bars,regime3_down_days,regime3_range_h2_bars,regime3_range_days,regime3_h2_bars_total,regime3_up_share,regime3_down_share,regime3_range_share,phase5_accumulation_h2_bars,phase5_accumulation_days,phase5_expansion_h2_bars,phase5_expansion_days,phase5_euphoria_h2_bars,phase5_euphoria_days,phase5_distribution_h2_bars,phase5_distribution_days,phase5_bear_h2_bars,phase5_bear_days,phase5_h2_bars_total,phase5_accumulation_share,phase5_expansion_share,phase5_euphoria_share,phase5_distribution_share,phase5_bear_share,phase6_accumulation_h2_bars,phase6_accumulation_days,phase6_expansion_h2_bars,phase6_expansion_days,phase6_euphoria_h2_bars,phase6_euphoria_days,phase6_distribution_h2_bars,phase6_distribution_days,phase6_bear_h2_bars,phase6_bear_days,phase6_capitulation_h2_bars,phase6_capitulation_days,phase6_h2_bars_total,phase6_accumulation_share,phase6_expansion_share,phase6_euphoria_share,phase6_distribution_share,phase6_bear_share,phase6_capitulation_share,LFP_mean,LFP_median,LFP_vol_mean,LFP_vol_median,P1_bars_median,P2_bars_median,P3_bars_median,P4_bars_median,P5_bars_median,P6_bars_median,P1_vol_median,P2_vol_median,P3_vol_median
2019-08,BTC_USDT,1d,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.9287478902809169,0.9544748711034314,0.8382485739946269,0.8442051420930494,30.0,15.0,10.0,,,,15.0,15.0,7.5
2019-08,BTC_USDT,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.9315487123306138,0.957464404175467,0.23462729769125887,0.2375462547968097,360.0,180.0,120.0,,,,180.0,180.0,11.999999999999998
2019-09,BTC_USD,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.8822962866745093,0.8820724034048725,0.18783353298133101,0.1693961051270755,360.0,120.0,150.0,,,,90.0,72.0,60.0
2019-09,BTC_USDT,1d,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.9032438427292893,0.9138826222092912,0.5720615270809016,0.5656560048119633,30.0,10.0,10.0,,,,7.5,7.5,3.75
2019-09,BTC_USDT,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.8908933203761895,0.8849560373246501,0.13103241678038804,0.1284160630925347,360.0,120.0,150.0,,,,81.0,55.714285714285715,31.714285714285715
2019-10,BTC_USD,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.8922994274348457,0.9553139209697402,0.19049288429864963,0.2075826488348459,360.0,180.0,120.0,,,,180.0,90.0,90.0
2019-10,BTC_USDT,1d,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.9006691667103968,0.9645711028802152,0.6837643196380937,0.6987268571924868,30.0,15.0,10.0,,,,15.0,7.5,7.5
2019-10,BTC_USDT,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.8984981489716254,0.9565623375789796,0.1801862501170712,0.1732410909106692,360.0,180.0,120.0,,,,180.0,72.0,72.0
2019-11,BTC_USD,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.8988923258209849,0.9095666825003785,0.3102003972928679,0.3177434091109897,360.0,180.0,90.0,,,,360.0,180.0,120.0
2019-11,BTC_USDT,1d,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.928130763151678,0.9321386024226201,0.7418251353493007,0.7528273899469349,30.0,15.0,7.5,,,,30.0,15.0,10.0
2019-11,BTC_USDT,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.8989375069262345,0.9055332636555279,0.28112275353870175,0.2873020405074146,360.0,180.0,90.0,,,,360.0,180.0,120.0
2019-12,BTC_USD,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.8661938467686648,0.8604150003319977,0.20699330950175604,0.1916698198232298,360.0,180.0,120.0,,,,90.0,11.999999999999998,180.0
2019-12,BTC_USDT,1d,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.8818496447113061,0.9126245782185268,0.5805829394530105,0.5598015914787894,30.0,15.0,10.0,,,,30.0,15.0,3.333333333333333
2019-12,BTC_USDT,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.8668677797513392,0.8544617016379289,0.20395625747533047,0.2094379823776913,360.0,180.0,120.0,,,,360.0,11.999999999999998,72.0
2020-01,BTC_USD,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.8298163960368963,0.9002437076300038,0.22036452070333076,0.2230574296813452,360.0,180.0,120.0,,,,90.0,60.0,72.0
2020-01,BTC_USDT,1d,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.7982762661217827,0.899064023741289,0.6259019056881289,0.6560770715317975,30.0,15.0,10.0,,,,30.0,7.5,6.0
2020-01,BTC_USDT,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.8313952644132383,0.9026188090897154,0.24946865664755946,0.2693777241914384,360.0,180.0,120.0,,,,360.0,90.0,51.42857142857143
2020-02,BTC_USD,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.9089755025570854,0.9136788094038052,0.10864217425210475,0.1011144572202192,360.0,180.0,120.0,,,,51.42857142857143,90.0,18.0
2020-02,BTC_USDT,1d,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.9191738538794849,0.9247253585744925,0.6509146974463806,0.6632927213636675,30.0,15.0,10.0,,,,7.5,7.5,10.0
2020-02,BTC_USDT,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.9136109365180067,0.9197541176567986,0.14078033194011033,0.1286691974098457,360.0,180.0,120.0,,,,90.0,90.0,51.42857142857143
2020-03,BTC_USD,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.9191796431484857,0.9295378257729072,0.30303362746826584,0.2802375508567958,360.0,180.0,120.0,,,,360.0,90.0,45.0
2020-03,BTC_USDT,1d,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.8982618068919908,0.8891755889413023,0.7351520301644887,0.7502477916373375,30.0,15.0,10.0,,,,30.0,15.0,3.75
2020-03,BTC_USDT,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.9225019596306057,0.9286438448423237,0.3274846017832771,0.3236498216105926,360.0,180.0,120.0,,,,360.0,120.0,45.0
2020-04,BTC_USD,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.8261249951785741,0.8399435432860479,0.11581040689412234,0.09165236938521415,360.0,180.0,120.0,,,,40.0,11.999999999999998,42.5
2020-04,BTC_USDT,1d,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.8487819634523169,0.8718743377730318,0.42140207618877273,0.4319338876509353,30.0,15.0,7.5,,,,4.285714285714286,3.75,3.75
2020-04,BTC_USDT,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.8289038723680674,0.8420096230984719,0.12144461844012717,0.108561358638186,360.0,180.0,120.0,,,,40.0,11.999999999999998,40.0
2020-05,BTC_USD,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.8919696050537959,0.9264634372957636,0.17857733580490642,0.1624316879547447,360.0,120.0,90.0,,,,120.0,90.0,45.0
2020-05,BTC_USDT,1d,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.898969033048779,0.9325534437208012,0.5114197029168791,0.5069739628458046,30.0,15.0,7.5,,,,3.75,7.5,6.0
2020-05,BTC_USDT,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.8956491503351597,0.9261490379083184,0.15409982407131134,0.1331810043280577,360.0,120.0,90.0,,,,90.0,45.0,45.0
2020-06,BTC_USD,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.7580461927281206,0.7553178708067109,0.0947898787312937,0.0747394841034016,360.0,180.0,120.0,,,,45.0,40.0,40.0
2020-06,BTC_USDT,1d,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.7305105161576663,0.7298930433456587,0.4019321792920195,0.4053564921298508,30.0,15.0,7.5,,,,6.0,4.285714285714286,4.285714285714286
2020-06,BTC_USDT,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.764809083488466,0.7613710871534397,0.07454468911485977,0.05958334040384425,360.0,180.0,120.0,,,,40.0,40.0,40.0
2020-07,BTC_USD,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.7653615705441759,0.7749793874412296,0.1973505189821486,0.1642818742513704,360.0,180.0,90.0,,,,51.42857142857143,90.0,72.0
2020-07,BTC_USDT,1d,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.7777714151364828,0.7892127466967931,0.5637117714852912,0.543470208912134,30.0,15.0,7.5,,,,7.5,6.0,3.75
2020-07,BTC_USDT,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.763906578048767,0.7603180048584672,0.14156800708194417,0.1158874197712505,360.0,180.0,90.0,,,,11.999999999999998,90.0,45.0
2020-08,BTC_USD,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.8728485509768825,0.909161735398297,0.24185065724760532,0.2260002736371581,360.0,180.0,120.0,,,,360.0,90.0,72.0
2020-08,BTC_USDT,1d,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.868241304416916,0.8837754120846354,0.575576765920095,0.5405087293162416,30.0,15.0,10.0,,,,7.5,6.0,7.5
2020-08,BTC_USDT,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.8814611813435703,0.9175589247291018,0.21409923819164103,0.1830629853151832,360.0,180.0,120.0,,,,60.0,72.0,72.0
2020-09,BTC_USD,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.895362677093555,0.9244838057828684,0.2650626013179566,0.2829537909786641,360.0,180.0,120.0,,,,90.0,360.0,72.0
2020-09,BTC_USDT,1d,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.8798363937902903,0.8856528181607551,0.7893150726797706,0.8280013949747046,30.0,15.0,10.0,,,,15.0,15.0,10.0
2020-09,BTC_USDT,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.8938585211569627,0.924476631209409,0.24248854714020046,0.26187464985699693,360.0,180.0,120.0,,,,11.999999999999998,90.0,270.0
2020-10,BTC_USD,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.8826417278030331,0.8839443690438128,0.1569464727178622,0.1422798404522723,360.0,180.0,120.0,,,,11.999999999999998,90.0,72.0
2020-10,BTC_USDT,1d,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.8756792067718726,0.9096242453313298,0.5409933125424983,0.5161136890359977,30.0,15.0,10.0,,,,7.5,3.75,3.333333333333333
2020-10,BTC_USDT,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.8817859321468577,0.8786271606949079,0.14213166233533783,0.1264328702291297,360.0,180.0,120.0,,,,11.999999999999998,45.0,72.0
2020-11,BTC_USD,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.9324718644416803,0.9330174656499621,0.23151765879990802,0.22010533044898195,360.0,180.0,105.0,,,,90.0,72.0,21.176470588235293
2020-11,BTC_USDT,1d,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.9238218001061553,0.9114870266287542,0.7543453878240073,0.7744275181955023,30.0,15.0,8.75,,,,7.5,8.75,10.0
2020-11,BTC_USDT,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.9332852351475734,0.9333544888134548,0.2521667352833113,0.252893001273673,360.0,180.0,120.0,,,,90.0,72.0,90.0
2020-12,BTC_USD,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.8896284413794968,0.9126582259252928,0.3028170596689938,0.257454012755635,360.0,180.0,120.0,,,,90.0,90.0,72.0
2020-12,BTC_USDT,1d,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.8769440067464284,0.9000307919203784,0.6292122200503343,0.6109178063251537,30.0,15.0,10.0,,,,30.0,7.5,10.0
2020-12,BTC_USDT,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.8895789051638613,0.914590169237537,0.2603175702255746,0.2178751996588404,360.0,180.0,120.0,,,,90.0,90.0,72.0
2021-01,BTC_USD,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.9232687775476855,0.9476387285156226,0.2288028801698484,0.2179549797270595,360.0,180.0,90.0,,,,360.0,51.42857142857143,51.42857142857143
2021-01,BTC_USDT,1d,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.9510283041053668,0.972370848601606,0.4483560979198256,0.4834849328185724,30.0,15.0,10.0,,,,30.0,3.75,6.0
2021-01,BTC_USDT,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.9292645425386368,0.9478312925108606,0.1768598115297759,0.1887280090400592,360.0,180.0,90.0,,,,51.42857142857143,60.0,51.42857142857143
2021-02,BTC_USD,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.8839480073012801,0.9273721138524895,0.26441242437696666,0.320207460536336,360.0,180.0,60.0,,,,81.0,90.0,120.0
2021-02,BTC_USDT,1d,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.9039796727167447,0.9307675841924241,0.49090476524829324,0.46768078213715414,30.0,15.0,5.0,,,,10.0,3.75,5.0
2021-02,BTC_USDT,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.8794694852470201,0.9268745789599294,0.17506549764835608,0.18086041831416672,360.0,180.0,60.0,,,,90.0,45.0,40.0
2021-03,BTC_USD,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.8967116889502738,0.913927562102407,0.19859436935121938,0.1795740172735491,360.0,180.0,120.0,,,,90.0,90.0,40.0
2021-03,BTC_USDT,1d,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.9377633596244762,0.9403366940001172,0.5526172845031733,0.5406804114622097,30.0,15.0,10.0,,,,15.0,7.5,3.333333333333333
2021-03,BTC_USDT,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.900137006821735,0.9152777022193174,0.14712851563527118,0.160105223151169,360.0,180.0,120.0,,,,180.0,11.999999999999998,40.0
2021-04,BTC_USD,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.8429816591822379,0.8561138264074364,0.25222810721089095,0.23255471023063612,360.0,180.0,120.0,,,,360.0,90.0,18.94736842105263
2021-04,BTC_USDT,1d,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.8737859838801403,0.8916736325366335,0.6111842308891656,0.6616216152377995,30.0,15.0,10.0,,,,22.5,6.75,6.0
2021-04,BTC_USDT,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.842224683436219,0.8510047638422054,0.178186514453902,0.18022238058189133,360.0,180.0,120.0,,,,150.0,13.2,18.94736842105263
2021-05,BTC_USD,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.9149549031069911,0.9205753582128476,0.2798537793757935,0.2996687035604484,360.0,180.0,120.0,,,,360.0,90.0,51.42857142857143
2021-05,BTC_USDT,1d,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.917155016902773,0.948737795209876,0.607366878363966,0.6308303620100578,30.0,15.0,10.0,,,,30.0,15.0,4.285714285714286
2021-05,BTC_USDT,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.9139474725999537,0.9184185572018372,0.29087417978276475,0.3154009195585089,360.0,180.0,120.0,,,,360.0,51.42857142857143,45.0
2021-06,BTC_USD,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.7920768779031566,0.8006655570217516,0.32183499318910425,0.331788963712933,180.0,150.0,120.0,,,,270.0,72.0,105.0
2021-06,BTC_USDT,1d,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.8212400738612625,0.8193009254727603,0.6920869002756779,0.6572163597680107,15.0,10.0,10.0,,,,30.0,15.0,5.0
2021-06,BTC_USDT,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.7935400711350874,0.8028481910882008,0.2926535315982317,0.29787973696957026,180.0,180.0,120.0,,,,360.0,126.0,60.0
2021-07,BTC_USD,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.7748441452410451,0.7847799981015622,0.3330264983384522,0.3163814047444475,360.0,180.0,120.0,,,,360.0,180.0,11.999999999999998
2021-07,BTC_USDT,1d,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.7911669106298216,0.8172657964239923,0.8100369580065925,0.8222553605366425,30.0,15.0,10.0,,,,30.0,10.0,7.5
2021-07,BTC_USDT,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.7728246955489909,0.7842575249394395,0.31981003965454013,0.3087773076900197,360.0,180.0,120.0,,,,360.0,90.0,72.0
2021-08,BTC_USD,2h,0,0.0,0,0.0,0,0.0,0,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,,,,,,0.922711848230265,0.9267099019278766,0.21969130204064954,0.2043968926959979,360.0,180.0,120.0,,,,72.0,90.0,60.0
